"NRC3","_defaultColorIndex","c","id","lamW","name"
"0.1114928997387427","14","0","a22af42c-4147-463d-babb-19d90a6416a4","0.001","Ehopper_Mno_relu_DS10000_W0.001_lr0.01"
"0.11037449461203183","14","0.0002150621798422721","a22af42c-4147-463d-babb-19d90a6416a4","0.001","Ehopper_Mno_relu_DS10000_W0.001_lr0.01"
"0.10992954793213673","14","0.0004301243596845442","a22af42c-4147-463d-babb-19d90a6416a4","0.001","Ehopper_Mno_relu_DS10000_W0.001_lr0.01"
"0.10959660739888333","14","0.0006451865395268163","a22af42c-4147-463d-babb-19d90a6416a4","0.001","Ehopper_Mno_relu_DS10000_W0.001_lr0.01"
"0.1093221584687421","14","0.0008602487193690884","a22af42c-4147-463d-babb-19d90a6416a4","0.001","Ehopper_Mno_relu_DS10000_W0.001_lr0.01"
"0.10908542636371266","14","0.0010753108992113604","a22af42c-4147-463d-babb-19d90a6416a4","0.001","Ehopper_Mno_relu_DS10000_W0.001_lr0.01"
"0.10887573423028862","14","0.0012903730790536326","a22af42c-4147-463d-babb-19d90a6416a4","0.001","Ehopper_Mno_relu_DS10000_W0.001_lr0.01"
"0.10868672679277112","14","0.0015054352588959046","a22af42c-4147-463d-babb-19d90a6416a4","0.001","Ehopper_Mno_relu_DS10000_W0.001_lr0.01"
"0.1085142551917167","14","0.0017204974387381767","a22af42c-4147-463d-babb-19d90a6416a4","0.001","Ehopper_Mno_relu_DS10000_W0.001_lr0.01"
"0.10835543218487995","14","0.001935559618580449","a22af42c-4147-463d-babb-19d90a6416a4","0.001","Ehopper_Mno_relu_DS10000_W0.001_lr0.01"
"0.10820815173688761","14","0.002150621798422721","a22af42c-4147-463d-babb-19d90a6416a4","0.001","Ehopper_Mno_relu_DS10000_W0.001_lr0.01"
"0.10807082112997272","14","0.002365683978264993","a22af42c-4147-463d-babb-19d90a6416a4","0.001","Ehopper_Mno_relu_DS10000_W0.001_lr0.01"
"0.1079422008398539","14","0.002580746158107265","a22af42c-4147-463d-babb-19d90a6416a4","0.001","Ehopper_Mno_relu_DS10000_W0.001_lr0.01"
"0.10782130348145409","14","0.002795808337949537","a22af42c-4147-463d-babb-19d90a6416a4","0.001","Ehopper_Mno_relu_DS10000_W0.001_lr0.01"
"0.10770732718095265","14","0.003010870517791809","a22af42c-4147-463d-babb-19d90a6416a4","0.001","Ehopper_Mno_relu_DS10000_W0.001_lr0.01"
"0.1075996100338751","14","0.0032259326976340815","a22af42c-4147-463d-babb-19d90a6416a4","0.001","Ehopper_Mno_relu_DS10000_W0.001_lr0.01"
"0.10749759802067463","14","0.0034409948774763535","a22af42c-4147-463d-babb-19d90a6416a4","0.001","Ehopper_Mno_relu_DS10000_W0.001_lr0.01"
"0.10740082181396723","14","0.0036560570573186254","a22af42c-4147-463d-babb-19d90a6416a4","0.001","Ehopper_Mno_relu_DS10000_W0.001_lr0.01"
"0.10730887963725068","14","0.003871119237160898","a22af42c-4147-463d-babb-19d90a6416a4","0.001","Ehopper_Mno_relu_DS10000_W0.001_lr0.01"
"0.10722142434899011","14","0.004086181417003169","a22af42c-4147-463d-babb-19d90a6416a4","0.001","Ehopper_Mno_relu_DS10000_W0.001_lr0.01"
"0.10713815354378267","14","0.004301243596845442","a22af42c-4147-463d-babb-19d90a6416a4","0.001","Ehopper_Mno_relu_DS10000_W0.001_lr0.01"
"0.10705880185076255","14","0.004516305776687714","a22af42c-4147-463d-babb-19d90a6416a4","0.001","Ehopper_Mno_relu_DS10000_W0.001_lr0.01"
"0.10698313486048247","14","0.004731367956529986","a22af42c-4147-463d-babb-19d90a6416a4","0.001","Ehopper_Mno_relu_DS10000_W0.001_lr0.01"
"0.10691094427780388","14","0.004946430136372258","a22af42c-4147-463d-babb-19d90a6416a4","0.001","Ehopper_Mno_relu_DS10000_W0.001_lr0.01"
"0.10684204401091563","14","0.00516149231621453","a22af42c-4147-463d-babb-19d90a6416a4","0.001","Ehopper_Mno_relu_DS10000_W0.001_lr0.01"
"0.10677626698432119","14","0.005376554496056802","a22af42c-4147-463d-babb-19d90a6416a4","0.001","Ehopper_Mno_relu_DS10000_W0.001_lr0.01"
"0.10671346251825656","14","0.005591616675899074","a22af42c-4147-463d-babb-19d90a6416a4","0.001","Ehopper_Mno_relu_DS10000_W0.001_lr0.01"
"0.10665349415600305","14","0.005806678855741347","a22af42c-4147-463d-babb-19d90a6416a4","0.001","Ehopper_Mno_relu_DS10000_W0.001_lr0.01"
"0.10659623784882569","14","0.006021741035583618","a22af42c-4147-463d-babb-19d90a6416a4","0.001","Ehopper_Mno_relu_DS10000_W0.001_lr0.01"
"0.1065415804290246","14","0.006236803215425891","a22af42c-4147-463d-babb-19d90a6416a4","0.001","Ehopper_Mno_relu_DS10000_W0.001_lr0.01"
"0.10648941831702491","14","0.006451865395268163","a22af42c-4147-463d-babb-19d90a6416a4","0.001","Ehopper_Mno_relu_DS10000_W0.001_lr0.01"
"0.10643965642003853","14","0.0066669275751104345","a22af42c-4147-463d-babb-19d90a6416a4","0.001","Ehopper_Mno_relu_DS10000_W0.001_lr0.01"
"0.1063922071886559","14","0.006881989754952707","a22af42c-4147-463d-babb-19d90a6416a4","0.001","Ehopper_Mno_relu_DS10000_W0.001_lr0.01"
