"Step","Ereacher_Mnull_DS1000_W0.0015_lr0.01 - train.proj_error_H2W","Ereacher_Mnull_DS1000_W0.0015_lr0.01 - train.proj_error_H2W__MIN","Ereacher_Mnull_DS1000_W0.0015_lr0.01 - train.proj_error_H2W__MAX"
"5103","0.00006111620314186439","0.00006111620314186439","0.00006111620314186439"
"5104","0.00006108744855737314","0.00006108744855737314","0.00006108744855737314"
"5105","0.00006106459477450699","0.00006106459477450699","0.00006106459477450699"
"5107","0.00006101152393966913","0.00006101152393966913","0.00006101152393966913"
"5109","0.000060961283452343196","0.000060961283452343196","0.000060961283452343196"
"5110","0.00006093759657233022","0.00006093759657233022","0.00006093759657233022"
"5113","0.00006086062785470858","0.00006086062785470858","0.00006086062785470858"
"5114","0.00006083780317567289","0.00006083780317567289","0.00006083780317567289"
"5115","0.00006081128231016919","0.00006081128231016919","0.00006081128231016919"
"5116","0.0000607885631325189","0.0000607885631325189","0.0000607885631325189"
"5117","0.0000607610672886949","0.0000607610672886949","0.0000607610672886949"
"5118","0.000060739075706806034","0.000060739075706806034","0.000060739075706806034"
"5119","0.00006071003372198902","0.00006071003372198902","0.00006071003372198902"
"5121","0.00006065719571779482","0.00006065719571779482","0.00006065719571779482"
"5122","0.000060635098634520546","0.000060635098634520546","0.000060635098634520546"
"5127","0.00006050612137187272","0.00006050612137187272","0.00006050612137187272"
"5128","0.000060479873354779556","0.000060479873354779556","0.000060479873354779556"
"5130","0.00006042737732059322","0.00006042737732059322","0.00006042737732059322"
"5131","0.0000604013039264828","0.0000604013039264828","0.0000604013039264828"
"5133","0.00006035250407876447","0.00006035250407876447","0.00006035250407876447"
"5134","0.00006032593591953628","0.00006032593591953628","0.00006032593591953628"
"5135","0.00006029962605680339","0.00006029962605680339","0.00006029962605680339"
"5136","0.00006027455674484372","0.00006027455674484372","0.00006027455674484372"
"5137","0.00006025049151503481","0.00006025049151503481","0.00006025049151503481"
"5138","0.00006022483285050839","0.00006022483285050839","0.00006022483285050839"
"5139","0.00006019838110660203","0.00006019838110660203","0.00006019838110660203"
"5140","0.00006017401028657332","0.00006017401028657332","0.00006017401028657332"
"5141","0.000060150738136144355","0.000060150738136144355","0.000060150738136144355"
"5142","0.000060126843891339377","0.000060126843891339377","0.000060126843891339377"
"5144","0.00006007741831126623","0.00006007741831126623","0.00006007741831126623"
"5146","0.000060026810388080776","0.000060026810388080776","0.000060026810388080776"
"5147","0.0000599990198679734","0.0000599990198679734","0.0000599990198679734"
"5148","0.00005997038897476159","0.00005997038897476159","0.00005997038897476159"
"5150","0.0000599193517700769","0.0000599193517700769","0.0000599193517700769"
"5151","0.00005989368219161406","0.00005989368219161406","0.00005989368219161406"
"5152","0.00005986958058201708","0.00005986958058201708","0.00005986958058201708"
"5153","0.00005984441304462962","0.00005984441304462962","0.00005984441304462962"
"5154","0.00005981923459330574","0.00005981923459330574","0.00005981923459330574"
"5155","0.000059798821894219145","0.000059798821894219145","0.000059798821894219145"
"5156","0.000059769801737274975","0.000059769801737274975","0.000059769801737274975"
"5157","0.00005974823943688534","0.00005974823943688534","0.00005974823943688534"
"5158","0.00005971921927994117","0.00005971921927994117","0.00005971921927994117"
"5161","0.00005964439333183691","0.00005964439333183691","0.00005964439333183691"
"5162","0.00005962049908703193","0.00005962049908703193","0.00005962049908703193"
"5163","0.000059594989579636604","0.000059594989579636604","0.000059594989579636604"
"5164","0.00005956925087957643","0.00005956925087957643","0.00005956925087957643"
"5165","0.0000595464080106467","0.0000595464080106467","0.0000595464080106467"
"5166","0.000059521109506022185","0.000059521109506022185","0.000059521109506022185"
"5167","0.0000594969023950398","0.0000594969023950398","0.0000594969023950398"
"5168","0.000059471225540619344","0.000059471225540619344","0.000059471225540619344"
"5169","0.000059446967497933656","0.000059446967497933656","0.000059446967497933656"
"5170","0.00005942099596722983","0.00005942099596722983","0.00005942099596722983"
"5171","0.000059396243159426376","0.000059396243159426376","0.000059396243159426376"
"5172","0.00005936844536336139","0.00005936844536336139","0.00005936844536336139"
"5175","0.00005929989492869936","0.00005929989492869936","0.00005929989492869936"
"5176","0.0000592747783230152","0.0000592747783230152","0.0000592747783230152"
"5177","0.00005924931610934436","0.00005924931610934436","0.00005924931610934436"
"5178","0.00005922593118157238","0.00005922593118157238","0.00005922593118157238"
"5179","0.00005919951945543289","0.00005919951945543289","0.00005919951945543289"
"5180","0.00005917427552049048","0.00005917427552049048","0.00005917427552049048"
"5181","0.00005915005021961406","0.00005915005021961406","0.00005915005021961406"
"5182","0.00005912151755183004","0.00005912151755183004","0.00005912151755183004"
"5184","0.00005907020386075601","0.00005907020386075601","0.00005907020386075601"
"5186","0.00005901698750676587","0.00005901698750676587","0.00005901698750676587"
"5187","0.000058992416597902775","0.000058992416597902775","0.000058992416597902775"
"5188","0.00005896839138586074","0.00005896839138586074","0.00005896839138586074"
"5190","0.00005891715773032047","0.00005891715773032047","0.00005891715773032047"
"5191","0.000058894984249491245","0.000058894984249491245","0.000058894984249491245"
"5192","0.000058869591157417744","0.000058869591157417744","0.000058869591157417744"
"5193","0.00005884496567887254","0.00005884496567887254","0.00005884496567887254"
"5194","0.000058817538956645876","0.000058817538956645876","0.000058817538956645876"
"5195","0.000058794925280380994","0.000058794925280380994","0.000058794925280380994"
"5196","0.00005876858631381765","0.00005876858631381765","0.00005876858631381765"
"5197","0.000058742662076838315","0.000058742662076838315","0.000058742662076838315"
"5198","0.000058720157539937645","0.000058720157539937645","0.000058720157539937645"
"5199","0.00005869430970051326","0.00005869430970051326","0.00005869430970051326"
"5200","0.00005866992432856932","0.00005866992432856932","0.00005866992432856932"
"5201","0.00005864637569175102","0.00005864637569175102","0.00005864637569175102"
"5202","0.00005862105172127485","0.00005862105172127485","0.00005862105172127485"
"5203","0.0000585955276619643","0.0000585955276619643","0.0000585955276619643"
"5205","0.0000585463858442381","0.0000585463858442381","0.0000585463858442381"
"5206","0.000058524477935861796","0.000058524477935861796","0.000058524477935861796"
"5207","0.0000584992922085803","0.0000584992922085803","0.0000584992922085803"
"5209","0.00005845068153575994","0.00005845068153575994","0.00005845068153575994"
"5212","0.00005837651406181976","0.00005837651406181976","0.00005837651406181976"
"5213","0.0000583493456360884","0.0000583493456360884","0.0000583493456360884"
"5214","0.00005832732858834788","0.00005832732858834788","0.00005832732858834788"
"5215","0.000058302044635638595","0.000058302044635638595","0.000058302044635638595"
"5218","0.000058228266425430775","0.000058228266425430775","0.000058228266425430775"
"5219","0.00005820571823278442","0.00005820571823278442","0.00005820571823278442"
"5220","0.00005818007775815204","0.00005818007775815204","0.00005818007775815204"
"5221","0.00005815205804537982","0.00005815205804537982","0.00005815205804537982"
"5222","0.00005812572635477409","0.00005812572635477409","0.00005812572635477409"
"5223","0.00005809968934045173","0.00005809968934045173","0.00005809968934045173"
"5224","0.000058073677791981027","0.000058073677791981027","0.000058073677791981027"
"5225","0.00005805039472761564","0.00005805039472761564","0.00005805039472761564"
"5226","0.00005802527812193148","0.00005802527812193148","0.00005802527812193148"
"5227","0.000058004705351777375","0.000058004705351777375","0.000058004705351777375"
"5229","0.0000579541374463588","0.0000579541374463588","0.0000579541374463588"
"5230","0.000057929151807911694","0.000057929151807911694","0.000057929151807911694"
"5232","0.00005788051203126088","0.00005788051203126088","0.00005788051203126088"
"5234","0.00005783428787253797","0.00005783428787253797","0.00005783428787253797"
"5235","0.000057807737903203815","0.000057807737903203815","0.000057807737903203815"
"5236","0.00005778273043688387","0.00005778273043688387","0.00005778273043688387"
"5237","0.000057761779316933826","0.000057761779316933826","0.000057761779316933826"
"5240","0.00005768559276475571","0.00005768559276475571","0.00005768559276475571"
"5241","0.000057661396567709744","0.000057661396567709744","0.000057661396567709744"
"5242","0.00005763548688264564","0.00005763548688264564","0.00005763548688264564"
"5243","0.000057612898672232404","0.000057612898672232404","0.000057612898672232404"
"5244","0.000057588466006563976","0.000057588466006563976","0.000057588466006563976"
"5245","0.000057565513998270035","0.000057565513998270035","0.000057565513998270035"
"5246","0.00005754140147473663","0.00005754140147473663","0.00005754140147473663"
"5247","0.00005751654680352658","0.00005751654680352658","0.00005751654680352658"
"5248","0.00005749443153035827","0.00005749443153035827","0.00005749443153035827"
"5249","0.000057469467719784006","0.000057469467719784006","0.000057469467719784006"
"5250","0.000057445802667643875","0.000057445802667643875","0.000057445802667643875"
"5251","0.00005742237772210501","0.00005742237772210501","0.00005742237772210501"
"5252","0.00005739909829571843","0.00005739909829571843","0.00005739909829571843"
"5253","0.00005737648098147474","0.00005737648098147474","0.00005737648098147474"
"5254","0.00005735088780056685","0.00005735088780056685","0.00005735088780056685"
"5255","0.00005732827048632316","0.00005732827048632316","0.00005732827048632316"
"5257","0.000057276069128420204","0.000057276069128420204","0.000057276069128420204"
"5258","0.00005725259688915685","0.00005725259688915685","0.00005725259688915685"
"5259","0.000057228546211263165","0.000057228546211263165","0.000057228546211263165"
"5260","0.0000572029130125884","0.0000572029130125884","0.0000572029130125884"
"5261","0.00005717826206819154","0.00005717826206819154","0.00005717826206819154"
"5262","0.0000571541822864674","0.0000571541822864674","0.0000571541822864674"
"5263","0.00005712778147426434","0.00005712778147426434","0.00005712778147426434"
"5264","0.00005710353434551507","0.00005710353434551507","0.00005710353434551507"
"5265","0.000057078512327279896","0.000057078512327279896","0.000057078512327279896"
"5266","0.00005705428702640347","0.00005705428702640347","0.00005705428702640347"
"5267","0.000057030767493415624","0.000057030767493415624","0.000057030767493415624"
"5268","0.0000570076699659694","0.0000570076699659694","0.0000570076699659694"
"5269","0.00005698060704162344","0.00005698060704162344","0.00005698060704162344"
"5271","0.0000569325165997725","0.0000569325165997725","0.0000569325165997725"
"5272","0.000056910281273303553","0.000056910281273303553","0.000056910281273303553"
"5273","0.00005688540477422066","0.00005688540477422066","0.00005688540477422066"
"5274","0.00005686339136445895","0.00005686339136445895","0.00005686339136445895"
"5276","0.0000568136565561872","0.0000568136565561872","0.0000568136565561872"
"5277","0.00005678864545188844","0.00005678864545188844","0.00005678864545188844"
"5278","0.00005676510772900656","0.00005676510772900656","0.00005676510772900656"
"5279","0.0000567411734664347","0.0000567411734664347","0.0000567411734664347"
"5280","0.000056715725804679096","0.000056715725804679096","0.000056715725804679096"
"5282","0.000056666605814825743","0.000056666605814825743","0.000056666605814825743"
"5283","0.00005664445416186936","0.00005664445416186936","0.00005664445416186936"
"5284","0.00005662053081323393","0.00005662053081323393","0.00005662053081323393"
"5285","0.000056595301430206746","0.000056595301430206746","0.000056595301430206746"
"5286","0.00005657171277562156","0.00005657171277562156","0.00005657171277562156"
"5289","0.0000565032460144721","0.0000565032460144721","0.0000565032460144721"
"5290","0.00005647843499900773","0.00005647843499900773","0.00005647843499900773"
"5291","0.00005645114651997574","0.00005645114651997574","0.00005645114651997574"
"5292","0.00005642735050059855","0.00005642735050059855","0.00005642735050059855"
"5293","0.00005640343442792073","0.00005640343442792073","0.00005640343442792073"
"5295","0.00005635600246023387","0.00005635600246023387","0.00005635600246023387"
"5296","0.00005633302862406708","0.00005633302862406708","0.00005633302862406708"
"5297","0.00005630862870020792","0.00005630862870020792","0.00005630862870020792"
"5298","0.00005628634971799329","0.00005628634971799329","0.00005628634971799329"
"5299","0.00005626218262477778","0.00005626218262477778","0.00005626218262477778"
"5300","0.000056239608966279775","0.000056239608966279775","0.000056239608966279775"
"5301","0.000056215518270619214","0.000056215518270619214","0.000056215518270619214"
"5302","0.00005619195871986449","0.00005619195871986449","0.00005619195871986449"
"5303","0.00005616765338345431","0.00005616765338345431","0.00005616765338345431"
"5304","0.000056145177950384095","0.000056145177950384095","0.000056145177950384095"
"5305","0.00005612221866613254","0.00005612221866613254","0.00005612221866613254"
"5306","0.000056098193454090506","0.000056098193454090506","0.000056098193454090506"
"5307","0.000056070875871228054","0.000056070875871228054","0.000056070875871228054"
"5308","0.00005604754915111698","0.00005604754915111698","0.00005604754915111698"
"5310","0.0000560003136342857","0.0000560003136342857","0.0000560003136342857"
"5311","0.00005597613926511258","0.00005597613926511258","0.00005597613926511258"
"5312","0.000055952790717128664","0.000055952790717128664","0.000055952790717128664"
"5313","0.000055928521760506555","0.000055928521760506555","0.000055928521760506555"
"5314","0.000055902954045450315","0.000055902954045450315","0.000055902954045450315"
"5315","0.000055879900173749775","0.000055879900173749775","0.000055879900173749775"
"5317","0.00005583211168413982","0.00005583211168413982","0.00005583211168413982"
"5318","0.000055804972362238914","0.000055804972362238914","0.000055804972362238914"
"5319","0.00005578088530455716","0.00005578088530455716","0.00005578088530455716"
"5321","0.000055732718465151265","0.000055732718465151265","0.000055732718465151265"
"5322","0.00005570969369728118","0.00005570969369728118","0.00005570969369728118"
"5323","0.00005568406777456403","0.00005568406777456403","0.00005568406777456403"
"5324","0.00005566037361859344","0.00005566037361859344","0.00005566037361859344"
"5326","0.00005561199941439554","0.00005561199941439554","0.00005561199941439554"
"5328","0.00005556568066822365","0.00005556568066822365","0.00005556568066822365"
"5329","0.000055541255278512836","0.000055541255278512836","0.000055541255278512836"
"5330","0.00005551791036850773","0.00005551791036850773","0.00005551791036850773"
"5331","0.000055494496336905286","0.000055494496336905286","0.000055494496336905286"
"5333","0.000055447402701247483","0.000055447402701247483","0.000055447402701247483"
"5334","0.00005542439976125024","0.00005542439976125024","0.00005542439976125024"
"5336","0.000055376360251102597","0.000055376360251102597","0.000055376360251102597"
"5337","0.00005535289164981805","0.00005535289164981805","0.00005535289164981805"
"5338","0.00005533059447770938","0.00005533059447770938","0.00005533059447770938"
"5339","0.0000553064928681124","0.0000553064928681124","0.0000553064928681124"
"5340","0.00005528222391149029","0.00005528222391149029","0.00005528222391149029"
"5341","0.000055255473853321746","0.000055255473853321746","0.000055255473853321746"
"5342","0.00005523362779058516","0.00005523362779058516","0.00005523362779058516"
"5343","0.00005521049752132967","0.00005521049752132967","0.00005521049752132967"
"5344","0.000055186075769597664","0.000055186075769597664","0.000055186075769597664"
"5345","0.00005516389137483202","0.00005516389137483202","0.00005516389137483202"
"5346","0.000055141343182185665","0.000055141343182185665","0.000055141343182185665"
"5347","0.00005511651761480607","0.00005511651761480607","0.00005511651761480607"
"5348","0.000055092856200644746","0.000055092856200644746","0.000055092856200644746"
"5349","0.000055068128858692944","0.000055068128858692944","0.000055068128858692944"
"5352","0.000054996951803332195","0.000054996951803332195","0.000054996951803332195"
"5353","0.000054971671488601714","0.000054971671488601714","0.000054971671488601714"
"5355","0.00005492920536198653","0.00005492920536198653","0.00005492920536198653"
"5356","0.00005490551484399475","0.00005490551484399475","0.00005490551484399475"
"5357","0.000054880503739695996","0.000054880503739695996","0.000054880503739695996"
"5359","0.000054835447372170165","0.000054835447372170165","0.000054835447372170165"
"5360","0.00005481005791807547","0.00005481005791807547","0.00005481005791807547"
"5362","0.000054762796935392544","0.000054762796935392544","0.000054762796935392544"
"5363","0.000054742704378440976","0.000054742704378440976","0.000054742704378440976"
"5365","0.00005469502502819523","0.00005469502502819523","0.00005469502502819523"
"5366","0.00005467150185722858","0.00005467150185722858","0.00005467150185722858"
"5368","0.00005462398985400796","0.00005462398985400796","0.00005462398985400796"
"5369","0.000054597476264461875","0.000054597476264461875","0.000054597476264461875"
"5370","0.000054577198170591146","0.000054577198170591146","0.000054577198170591146"
"5371","0.00005455061182146892","0.00005455061182146892","0.00005455061182146892"
"5372","0.0000545284419786185","0.0000545284419786185","0.0000545284419786185"
"5373","0.00005450319804367609","0.00005450319804367609","0.00005450319804367609"
"5374","0.00005447851071949117","0.00005447851071949117","0.00005447851071949117"
"5376","0.00005443268673843704","0.00005443268673843704","0.00005443268673843704"
"5377","0.00005440866152639501","0.00005440866152639501","0.00005440866152639501"
"5378","0.00005438474545371719","0.00005438474545371719","0.00005438474545371719"
"5379","0.000054362732043955475","0.000054362732043955475","0.000054362732043955475"
"5380","0.00005434165723272599","0.00005434165723272599","0.00005434165723272599"
"5381","0.00005431940371636301","0.00005431940371636301","0.00005431940371636301"
"5382","0.0000542953894182574","0.0000542953894182574","0.0000542953894182574"
"5383","0.000054269414249574766","0.000054269414249574766","0.000054269414249574766"
"5384","0.00005424836490419693","0.00005424836490419693","0.00005424836490419693"
"5385","0.00005422317553893663","0.00005422317553893663","0.00005422317553893663"
"5386","0.0000541995104867965","0.0000541995104867965","0.0000541995104867965"
"5388","0.00005415417763288133","0.00005415417763288133","0.00005415417763288133"
"5389","0.00005413029793999158","0.00005413029793999158","0.00005413029793999158"
"5390","0.00005410873927758075","0.00005410873927758075","0.00005410873927758075"
"5391","0.00005408637298387475","0.00005408637298387475","0.00005408637298387475"
"5392","0.00005406228228821419","0.00005406228228821419","0.00005406228228821419"
"5393","0.00005404058174462989","0.00005404058174462989","0.00005404058174462989"
"5394","0.000054015621572034433","0.000054015621572034433","0.000054015621572034433"
"5395","0.00005399289875640534","0.00005399289875640534","0.00005399289875640534"
"5396","0.000053969350119587034","0.000053969350119587034","0.000053969350119587034"
"5397","0.00005394688923843205","0.00005394688923843205","0.00005394688923843205"
"5398","0.000053921350627206266","0.000053921350627206266","0.000053921350627206266"
"5399","0.000053898598707746714","0.000053898598707746714","0.000053898598707746714"
"5401","0.00005385199256124906","0.00005385199256124906","0.00005385199256124906"
"5402","0.00005382868766901083","0.00005382868766901083","0.00005382868766901083"
"5403","0.000053806656069355085","0.000053806656069355085","0.000053806656069355085"
"5404","0.00005378081550588831","0.00005378081550588831","0.00005378081550588831"
"5405","0.00005375971886678599","0.00005375971886678599","0.00005375971886678599"
"5406","0.00005373587555368431","0.00005373587555368431","0.00005373587555368431"
"5407","0.000053712250519311056","0.000053712250519311056","0.000053712250519311056"
"5408","0.000053689058404415846","0.000053689058404415846","0.000053689058404415846"
"5409","0.000053665604355046526","0.000053665604355046526","0.000053665604355046526"
"5410","0.000053643925639335066","0.000053643925639335066","0.000053643925639335066"
"5411","0.000053619183745468035","0.000053619183745468035","0.000053619183745468035"
"5412","0.000053597545047523454","0.000053597545047523454","0.000053597545047523454"
"5414","0.000053550920711131766","0.000053550920711131766","0.000053550920711131766"
"5416","0.000053503837989410385","0.000053503837989410385","0.000053503837989410385"
"5417","0.00005348084232537076","0.00005348084232537076","0.00005348084232537076"
"5418","0.000053454401495400816","0.000053454401495400816","0.000053454401495400816"
"5421","0.00005339004201232456","0.00005339004201232456","0.00005339004201232456"
"5422","0.00005336596950655803","0.00005336596950655803","0.00005336596950655803"
"5423","0.00005334196248441003","0.00005334196248441003","0.00005334196248441003"
"5425","0.0000532958802068606","0.0000532958802068606","0.0000532958802068606"
"5426","0.00005327307007974014","0.00005327307007974014","0.00005327307007974014"
"5427","0.00005324946323526092","0.00005324946323526092","0.00005324946323526092"
"5428","0.00005322758443071507","0.00005322758443071507","0.00005322758443071507"
"5429","0.00005320271156961098","0.00005320271156961098","0.00005320271156961098"
"5430","0.0000531797886651475","0.0000531797886651475","0.0000531797886651475"
"5431","0.00005315887028700672","0.00005315887028700672","0.00005315887028700672"
"5432","0.0000531344921910204","0.0000531344921910204","0.0000531344921910204"
"5433","0.00005311210406944156","0.00005311210406944156","0.00005311210406944156"
"5434","0.00005309099651640281","0.00005309099651640281","0.00005309099651640281"
"5435","0.00005306913226377219","0.00005306913226377219","0.00005306913226377219"
"5436","0.00005304445221554488","0.00005304445221554488","0.00005304445221554488"
"5437","0.000053021489293314517","0.000053021489293314517","0.000053021489293314517"
"5438","0.000052998038881924","0.000052998038881924","0.000052998038881924"
"5439","0.000052975556172896177","0.000052975556172896177","0.000052975556172896177"
"5440","0.000052950963436160237","0.000052950963436160237","0.000052950963436160237"
"5441","0.0000529306817043107","0.0000529306817043107","0.0000529306817043107"
"5442","0.00005291019624564797","0.00005291019624564797","0.00005291019624564797"
"5443","0.00005288754982757382","0.00005288754982757382","0.00005288754982757382"
"5445","0.00005284143117023632","0.00005284143117023632","0.00005284143117023632"
"5446","0.000052817442337982357","0.000052817442337982357","0.000052817442337982357"
"5447","0.000052793951908824965","0.000052793951908824965","0.000052793951908824965"
"5448","0.00005277183299767785","0.00005277183299767785","0.00005277183299767785"
"5449","0.000052747094741789624","0.000052747094741789624","0.000052747094741789624"
"5450","0.000052724779379786924","0.000052724779379786924","0.000052724779379786924"
"5451","0.000052702060202136636","0.000052702060202136636","0.000052702060202136636"
"5452","0.000052677994972327724","0.000052677994972327724","0.000052677994972327724"
"5453","0.00005265504660201259","0.00005265504660201259","0.00005265504660201259"
"5454","0.000052632898587035015","0.000052632898587035015","0.000052632898587035015"
"5455","0.00005261059050098993","0.00005261059050098993","0.00005261059050098993"
"5456","0.000052586139645427465","0.000052586139645427465","0.000052586139645427465"
"5457","0.000052561608754331246","0.000052561608754331246","0.000052561608754331246"
"5458","0.00005254011557553895","0.00005254011557553895","0.00005254011557553895"
"5459","0.000052516490541165695","0.000052516490541165695","0.000052516490541165695"
"5460","0.00005249393871054053","0.00005249393871054053","0.00005249393871054053"
"5462","0.000052451730880420655","0.000052451730880420655","0.000052451730880420655"
"5463","0.000052427625632844865","0.000052427625632844865","0.000052427625632844865"
"5464","0.000052406587201403454","0.000052406587201403454","0.000052406587201403454"
"5466","0.0000523589042131789","0.0000523589042131789","0.0000523589042131789"
"5467","0.000052336799853947014","0.000052336799853947014","0.000052336799853947014"
"5468","0.000052312920161057264","0.000052312920161057264","0.000052312920161057264"
"5470","0.000052266783313825727","0.000052266783313825727","0.000052266783313825727"
"5471","0.000052244380640331656","0.000052244380640331656","0.000052244380640331656"
"5472","0.000052223367674741894","0.000052223367674741894","0.000052223367674741894"
"5473","0.000052201827202225104","0.000052201827202225104","0.000052201827202225104"
"5474","0.00005217954458203167","0.00005217954458203167","0.00005217954458203167"
"5475","0.00005215538840275258","0.00005215538840275258","0.00005215538840275258"
"5476","0.00005213209806242958","0.00005213209806242958","0.00005213209806242958"
"5477","0.0000521083056810312","0.0000521083056810312","0.0000521083056810312"
"5480","0.000052041985327377915","0.000052041985327377915","0.000052041985327377915"
"5481","0.000052018069254700094","0.000052018069254700094","0.000052018069254700094"
"5482","0.00005199607039685361","0.00005199607039685361","0.00005199607039685361"
"5483","0.00005197338396101259","0.00005197338396101259","0.00005197338396101259"
"5484","0.00005194983532419428","0.00005194983532419428","0.00005194983532419428"
"5485","0.00005192771277506836","0.00005192771277506836","0.00005192771277506836"
"5486","0.00005190452793613076","0.00005190452793613076","0.00005190452793613076"
"5487","0.000051881794206565246","0.000051881794206565246","0.000051881794206565246"
"5488","0.00005185865666135214","0.00005185865666135214","0.00005185865666135214"
"5489","0.00005183793473406695","0.00005183793473406695","0.00005183793473406695"
"5490","0.000051813207392115146","0.000051813207392115146","0.000051813207392115146"
"5492","0.000051769853598671034","0.000051769853598671034","0.000051769853598671034"
"5493","0.000051744682423304766","0.000051744682423304766","0.000051744682423304766"
"5494","0.00005172093369765207","0.00005172093369765207","0.00005172093369765207"
"5495","0.00005170005897525698","0.00005170005897525698","0.00005170005897525698"
"5496","0.00005167900599190034","0.00005167900599190034","0.00005167900599190034"
"5497","0.000051657047151820734","0.000051657047151820734","0.000051657047151820734"
"5499","0.00005161149601917714","0.00005161149601917714","0.00005161149601917714"
"5500","0.000051589195209089667","0.000051589195209089667","0.000051589195209089667"
"5501","0.00005156634870218113","0.00005156634870218113","0.00005156634870218113"
"5502","0.00005154301834409125","0.00005154301834409125","0.00005154301834409125"
"5503","0.00005151864388608374","0.00005151864388608374","0.00005151864388608374"
"5504","0.00005149599019205198","0.00005149599019205198","0.00005149599019205198"
"5505","0.00005147688716533594","0.00005147688716533594","0.00005147688716533594"
"5506","0.00005145081740920432","0.00005145081740920432","0.00005145081740920432"
"5508","0.00005140888242749497","0.00005140888242749497","0.00005140888242749497"
"5509","0.000051388578867772594","0.000051388578867772594","0.000051388578867772594"
"5510","0.000051367685955483466","0.000051367685955483466","0.000051367685955483466"
"5511","0.00005134546518092975","0.00005134546518092975","0.00005134546518092975"
"5512","0.000051323379011591896","0.000051323379011591896","0.000051323379011591896"
"5513","0.000051301576604600996","0.000051301576604600996","0.000051301576604600996"
"5515","0.00005125432289787568","0.00005125432289787568","0.00005125432289787568"
"5516","0.000051234041166026145","0.000051234041166026145","0.000051234041166026145"
"5517","0.000051211998652433977","0.000051211998652433977","0.000051211998652433977"
"5518","0.00005118829358252697","0.00005118829358252697","0.00005118829358252697"
"5519","0.00005116623651701957","0.00005116623651701957","0.00005116623651701957"
"5520","0.0000511448088218458","0.0000511448088218458","0.0000511448088218458"
"5521","0.000051118910050718114","0.000051118910050718114","0.000051118910050718114"
"5522","0.00005109719495521858","0.00005109719495521858","0.00005109719495521858"
"5524","0.00005105355376144871","0.00005105355376144871","0.00005105355376144871"
"5525","0.000051031969633186236","0.000051031969633186236","0.000051031969633186236"
"5526","0.000051008664740948007","0.000051008664740948007","0.000051008664740948007"
"5527","0.00005098528345115483","0.00005098528345115483","0.00005098528345115483"
"5530","0.00005091856655781157","0.00005091856655781157","0.00005091856655781157"
"5531","0.00005089375554234721","0.00005089375554234721","0.00005089375554234721"
"5533","0.000050851893320214","0.000050851893320214","0.000050851893320214"
"5534","0.00005082815187051892","0.00005082815187051892","0.00005082815187051892"
"5535","0.00005080427581560798","0.00005080427581560798","0.00005080427581560798"
"5537","0.000050762562750605866","0.000050762562750605866","0.000050762562750605866"
"5540","0.00005069480903330259","0.00005069480903330259","0.00005069480903330259"
"5541","0.00005067295569460839","0.00005067295569460839","0.00005067295569460839"
"5542","0.00005064957804279402","0.00005064957804279402","0.00005064957804279402"
"5544","0.000050604536227183416","0.000050604536227183416","0.000050604536227183416"
"5545","0.00005058348324382678","0.00005058348324382678","0.00005058348324382678"
"5546","0.000050560669478727505","0.000050560669478727505","0.000050560669478727505"
"5547","0.00005053920904174447","0.00005053920904174447","0.00005053920904174447"
"5548","0.00005051534026279114","0.00005051534026279114","0.00005051534026279114"
"5549","0.000050493694288888946","0.000050493694288888946","0.000050493694288888946"
"5550","0.00005047235754318535","0.00005047235754318535","0.00005047235754318535"
"5551","0.000050448674301151186","0.000050448674301151186","0.000050448674301151186"
"5553","0.000050405105866957456","0.000050405105866957456","0.000050405105866957456"
"5554","0.00005038257586420514","0.00005038257586420514","0.00005038257586420514"
"5555","0.000050361075409455225","0.000050361075409455225","0.000050361075409455225"
"5557","0.000050317343266215175","0.000050317343266215175","0.000050317343266215175"
"5558","0.00005029535896028392","0.00005029535896028392","0.00005029535896028392"
"5559","0.000050273738452233374","0.000050273738452233374","0.000050273738452233374"
"5560","0.000050251695938641205","0.000050251695938641205","0.000050251695938641205"
"5561","0.000050231505156261846","0.000050231505156261846","0.000050231505156261846"
"5562","0.00005020638491259888","0.00005020638491259888","0.00005020638491259888"
"5563","0.000050184971769340336","0.000050184971769340336","0.000050184971769340336"
"5565","0.00005013972258893773","0.00005013972258893773","0.00005013972258893773"
"5566","0.00005011968460166827","0.00005011968460166827","0.00005011968460166827"
"5567","0.00005009855158277787","0.00005009855158277787","0.00005009855158277787"
"5568","0.000050076221668859944","0.000050076221668859944","0.000050076221668859944"
"5569","0.00005005477578379214","0.00005005477578379214","0.00005005477578379214"
"5570","0.00005003402475267649","0.00005003402475267649","0.00005003402475267649"
"5571","0.00005001145109417848","0.00005001145109417848","0.00005001145109417848"
"5572","0.000049989994295174256","0.000049989994295174256","0.000049989994295174256"
"5574","0.0000499470806971658","0.0000499470806971658","0.0000499470806971658"
"5575","0.000049925474741030484","0.000049925474741030484","0.000049925474741030484"
"5576","0.00004990307934349403","0.00004990307934349403","0.00004990307934349403"
"5577","0.000049879701691679657","0.000049879701691679657","0.000049879701691679657"
"5580","0.00004981578604201786","0.00004981578604201786","0.00004981578604201786"
"5582","0.000049770460464060307","0.000049770460464060307","0.000049770460464060307"
"5583","0.00004975012780050747","0.00004975012780050747","0.00004975012780050747"
"5584","0.00004972776150680147","0.00004972776150680147","0.00004972776150680147"
