"NRC3","_defaultColorIndex","epoch","id","lamW","name"
"0.18436080006980857","9","0","38150b23-6e1b-416c-ac0f-45a5b6b39164","0.00095","Ehopper_Mno_relu_DS10000_W0.00095_lr0.01"
"0.19483336610795296","9","1","38150b23-6e1b-416c-ac0f-45a5b6b39164","0.00095","Ehopper_Mno_relu_DS10000_W0.00095_lr0.01"
"0.19686762494762827","9","2","38150b23-6e1b-416c-ac0f-45a5b6b39164","0.00095","Ehopper_Mno_relu_DS10000_W0.00095_lr0.01"
"0.1810766676678452","9","3","38150b23-6e1b-416c-ac0f-45a5b6b39164","0.00095","Ehopper_Mno_relu_DS10000_W0.00095_lr0.01"
"0.1551239547801365","9","4","38150b23-6e1b-416c-ac0f-45a5b6b39164","0.00095","Ehopper_Mno_relu_DS10000_W0.00095_lr0.01"
"0.12856195616715305","9","5","38150b23-6e1b-416c-ac0f-45a5b6b39164","0.00095","Ehopper_Mno_relu_DS10000_W0.00095_lr0.01"
"0.10918940687404792","9","6","38150b23-6e1b-416c-ac0f-45a5b6b39164","0.00095","Ehopper_Mno_relu_DS10000_W0.00095_lr0.01"
"0.0981399999996126","9","7","38150b23-6e1b-416c-ac0f-45a5b6b39164","0.00095","Ehopper_Mno_relu_DS10000_W0.00095_lr0.01"
"0.09670788636287247","9","8","38150b23-6e1b-416c-ac0f-45a5b6b39164","0.00095","Ehopper_Mno_relu_DS10000_W0.00095_lr0.01"
"0.10006879270924411","9","9","38150b23-6e1b-416c-ac0f-45a5b6b39164","0.00095","Ehopper_Mno_relu_DS10000_W0.00095_lr0.01"
"0.10669135897424951","9","10","38150b23-6e1b-416c-ac0f-45a5b6b39164","0.00095","Ehopper_Mno_relu_DS10000_W0.00095_lr0.01"
"0.11242706123017585","9","11","38150b23-6e1b-416c-ac0f-45a5b6b39164","0.00095","Ehopper_Mno_relu_DS10000_W0.00095_lr0.01"
"0.11818916634461608","9","12","38150b23-6e1b-416c-ac0f-45a5b6b39164","0.00095","Ehopper_Mno_relu_DS10000_W0.00095_lr0.01"
"0.1223351481498983","9","13","38150b23-6e1b-416c-ac0f-45a5b6b39164","0.00095","Ehopper_Mno_relu_DS10000_W0.00095_lr0.01"
"0.12489336368264214","9","14","38150b23-6e1b-416c-ac0f-45a5b6b39164","0.00095","Ehopper_Mno_relu_DS10000_W0.00095_lr0.01"
"0.12710908798305656","9","15","38150b23-6e1b-416c-ac0f-45a5b6b39164","0.00095","Ehopper_Mno_relu_DS10000_W0.00095_lr0.01"
"0.12793775720384418","9","16","38150b23-6e1b-416c-ac0f-45a5b6b39164","0.00095","Ehopper_Mno_relu_DS10000_W0.00095_lr0.01"
"0.12834881817683128","9","17","38150b23-6e1b-416c-ac0f-45a5b6b39164","0.00095","Ehopper_Mno_relu_DS10000_W0.00095_lr0.01"
"0.1289531310260428","9","18","38150b23-6e1b-416c-ac0f-45a5b6b39164","0.00095","Ehopper_Mno_relu_DS10000_W0.00095_lr0.01"
"0.12926368699351057","9","19","38150b23-6e1b-416c-ac0f-45a5b6b39164","0.00095","Ehopper_Mno_relu_DS10000_W0.00095_lr0.01"
"0.12939490300864884","9","20","38150b23-6e1b-416c-ac0f-45a5b6b39164","0.00095","Ehopper_Mno_relu_DS10000_W0.00095_lr0.01"
"0.12961121165585512","9","21","38150b23-6e1b-416c-ac0f-45a5b6b39164","0.00095","Ehopper_Mno_relu_DS10000_W0.00095_lr0.01"
"0.12965074731818596","9","22","38150b23-6e1b-416c-ac0f-45a5b6b39164","0.00095","Ehopper_Mno_relu_DS10000_W0.00095_lr0.01"
"0.12932333404539537","9","23","38150b23-6e1b-416c-ac0f-45a5b6b39164","0.00095","Ehopper_Mno_relu_DS10000_W0.00095_lr0.01"
"0.1291549733455259","9","24","38150b23-6e1b-416c-ac0f-45a5b6b39164","0.00095","Ehopper_Mno_relu_DS10000_W0.00095_lr0.01"
"0.1292701103063453","9","25","38150b23-6e1b-416c-ac0f-45a5b6b39164","0.00095","Ehopper_Mno_relu_DS10000_W0.00095_lr0.01"
"0.12824508872881848","9","26","38150b23-6e1b-416c-ac0f-45a5b6b39164","0.00095","Ehopper_Mno_relu_DS10000_W0.00095_lr0.01"
