"NRC3","_defaultColorIndex","epoch","id","lamW","name"
"0.2962557455403916","15","0","c9a9c38f-2936-41dd-a06b-0c68bdab462f","0.025","Eswimmer_Mno_relu_DS1000_W0.025_lr0.01"
"0.050065481143239214","15","1","c9a9c38f-2936-41dd-a06b-0c68bdab462f","0.025","Eswimmer_Mno_relu_DS1000_W0.025_lr0.01"
"0.020910606947689685","15","2","c9a9c38f-2936-41dd-a06b-0c68bdab462f","0.025","Eswimmer_Mno_relu_DS1000_W0.025_lr0.01"
"0.01110638626556387","15","3","c9a9c38f-2936-41dd-a06b-0c68bdab462f","0.025","Eswimmer_Mno_relu_DS1000_W0.025_lr0.01"
"0.008266663321781047","15","4","c9a9c38f-2936-41dd-a06b-0c68bdab462f","0.025","Eswimmer_Mno_relu_DS1000_W0.025_lr0.01"
"0.008530643787025465","15","5","c9a9c38f-2936-41dd-a06b-0c68bdab462f","0.025","Eswimmer_Mno_relu_DS1000_W0.025_lr0.01"
"0.010054115312463996","15","6","c9a9c38f-2936-41dd-a06b-0c68bdab462f","0.025","Eswimmer_Mno_relu_DS1000_W0.025_lr0.01"
"0.01209192452708792","15","7","c9a9c38f-2936-41dd-a06b-0c68bdab462f","0.025","Eswimmer_Mno_relu_DS1000_W0.025_lr0.01"
"0.013698085649876996","15","8","c9a9c38f-2936-41dd-a06b-0c68bdab462f","0.025","Eswimmer_Mno_relu_DS1000_W0.025_lr0.01"
"0.014892471590319286","15","9","c9a9c38f-2936-41dd-a06b-0c68bdab462f","0.025","Eswimmer_Mno_relu_DS1000_W0.025_lr0.01"
"0.01582644633903456","15","10","c9a9c38f-2936-41dd-a06b-0c68bdab462f","0.025","Eswimmer_Mno_relu_DS1000_W0.025_lr0.01"
"0.016775802219325793","15","11","c9a9c38f-2936-41dd-a06b-0c68bdab462f","0.025","Eswimmer_Mno_relu_DS1000_W0.025_lr0.01"
"0.017590252497633917","15","12","c9a9c38f-2936-41dd-a06b-0c68bdab462f","0.025","Eswimmer_Mno_relu_DS1000_W0.025_lr0.01"
"0.017817313677226086","15","13","c9a9c38f-2936-41dd-a06b-0c68bdab462f","0.025","Eswimmer_Mno_relu_DS1000_W0.025_lr0.01"
"0.01841141539047704","15","14","c9a9c38f-2936-41dd-a06b-0c68bdab462f","0.025","Eswimmer_Mno_relu_DS1000_W0.025_lr0.01"
"0.01901957036742942","15","15","c9a9c38f-2936-41dd-a06b-0c68bdab462f","0.025","Eswimmer_Mno_relu_DS1000_W0.025_lr0.01"
"0.01940911884369388","15","16","c9a9c38f-2936-41dd-a06b-0c68bdab462f","0.025","Eswimmer_Mno_relu_DS1000_W0.025_lr0.01"
"0.019984599390851385","15","17","c9a9c38f-2936-41dd-a06b-0c68bdab462f","0.025","Eswimmer_Mno_relu_DS1000_W0.025_lr0.01"
"0.02009536387037932","15","18","c9a9c38f-2936-41dd-a06b-0c68bdab462f","0.025","Eswimmer_Mno_relu_DS1000_W0.025_lr0.01"
"0.02034993518835838","15","19","c9a9c38f-2936-41dd-a06b-0c68bdab462f","0.025","Eswimmer_Mno_relu_DS1000_W0.025_lr0.01"
"0.020677753203917692","15","20","c9a9c38f-2936-41dd-a06b-0c68bdab462f","0.025","Eswimmer_Mno_relu_DS1000_W0.025_lr0.01"
"0.020922495128418817","15","21","c9a9c38f-2936-41dd-a06b-0c68bdab462f","0.025","Eswimmer_Mno_relu_DS1000_W0.025_lr0.01"
"0.02092516848585714","15","22","c9a9c38f-2936-41dd-a06b-0c68bdab462f","0.025","Eswimmer_Mno_relu_DS1000_W0.025_lr0.01"
"0.020949400935414003","15","23","c9a9c38f-2936-41dd-a06b-0c68bdab462f","0.025","Eswimmer_Mno_relu_DS1000_W0.025_lr0.01"
"0.02087297832586096","15","24","c9a9c38f-2936-41dd-a06b-0c68bdab462f","0.025","Eswimmer_Mno_relu_DS1000_W0.025_lr0.01"
"0.020832980713201492","15","25","c9a9c38f-2936-41dd-a06b-0c68bdab462f","0.025","Eswimmer_Mno_relu_DS1000_W0.025_lr0.01"
